<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.03	11:00:00	1.26933	1.27015	1.26883	1.26957	1591	0	0
2024.07.03	12:00:00	1.26957	1.26998	1.26921	1.26968	1287	0	0
2024.07.03	13:00:00	1.26968	1.27080	1.26943	1.26994	1493	0	0
2024.07.03	14:00:00	1.26993	1.27064	1.26963	1.27062	1295	0	1
2024.07.03	15:00:00	1.27062	1.27222	1.27021	1.27185	2100	0	0
2024.07.03	16:00:00	1.27185	1.27447	1.27180	1.27396	1867	0	0
2024.07.03	17:00:00	1.27400	1.27770	1.27400	1.27619	3776	0	0
2024.07.03	18:00:00	1.27619	1.27708	1.27565	1.27638	2720	0	0
2024.07.03	19:00:00	1.27638	1.27659	1.27512	1.27540	1802	0	0
2024.07.03	20:00:00	1.27540	1.27540	1.27351	1.27384	1075	0	0
2024.07.03	21:00:00	1.27383	1.27420	1.27338	1.27364	1106	0	1
2024.07.03	22:00:00	1.27364	1.27427	1.27357	1.27400	503	0	0
2024.07.03	23:00:00	1.27400	1.27430	1.27392	1.27410	306	0	0
2024.07.04	00:00:00	1.27455	1.27461	1.27299	1.27433	437	0	8
2024.07.04	01:00:00	1.27438	1.27475	1.27423	1.27465	238	0	0
2024.07.04	02:00:00	1.27465	1.27485	1.27441	1.27479	382	0	0
2024.07.04	03:00:00	1.27480	1.27517	1.27458	1.27509	866	0	0
2024.07.04	04:00:00	1.27509	1.27539	1.27476	1.27513	1014	0	0
2024.07.04	05:00:00	1.27513	1.27517	1.27457	1.27466	645	0	0
2024.07.04	06:00:00	1.27464	1.27468	1.27411	1.27418	652	0	0
2024.07.04	07:00:00	1.27420	1.27444	1.27416	1.27434	569	0	0
2024.07.04	08:00:00	1.27434	1.27480	1.27409	1.27475	839	0	0
2024.07.04	09:00:00	1.27473	1.27493	1.27428	1.27493	1474	0	0
2024.07.04	10:00:00	1.27493	1.27537	1.27411	1.27535	1698	0	0
2024.07.04	11:00:00	1.27536	1.27624	1.27505	1.27556	1629	0	0
2024.07.04	12:00:00	1.27556	1.27569	1.27470	1.27498	1503	0	0
2024.07.04	13:00:00	1.27498	1.27637	1.27489	1.27569	1382	0	0
2024.07.04	14:00:00	1.27564	1.27594	1.27523	1.27527	1150	0	0
2024.07.04	15:00:00	1.27528	1.27594	1.27471	1.27494	1195	0	0
2024.07.04	16:00:00	1.27494	1.27564	1.27472	1.27562	1253	0	0
2024.07.04	17:00:00	1.27562	1.27637	1.27557	1.27620	1404	0	0
2024.07.04	18:00:00	1.27621	1.27674	1.27599	1.27600	976	0	0
2024.07.04	19:00:00	1.27601	1.27624	1.27587	1.27609	518	0	0
2024.07.04	20:00:00	1.27609	1.27617	1.27592	1.27601	404	0	0
2024.07.04	21:00:00	1.27600	1.27620	1.27588	1.27620	303	0	0
2024.07.04	22:00:00	1.27619	1.27627	1.27596	1.27611	508	0	0
2024.07.04	23:00:00	1.27612	1.27620	1.27569	1.27575	243	0	0
2024.07.05	00:00:00	1.27585	1.27612	1.27522	1.27600	378	0	4
2024.07.05	01:00:00	1.27598	1.27609	1.27559	1.27567	415	0	0
2024.07.05	02:00:00	1.27572	1.27574	1.27539	1.27546	439	0	0
2024.07.05	03:00:00	1.27546	1.27669	1.27546	1.27641	1303	0	0
2024.07.05	04:00:00	1.27640	1.27686	1.27616	1.27653	1108	0	0
2024.07.05	05:00:00	1.27653	1.27666	1.27625	1.27635	822	0	0
2024.07.05	06:00:00	1.27635	1.27714	1.27630	1.27711	1124	0	0
2024.07.05	07:00:00	1.27712	1.27724	1.27690	1.27700	693	0	0
2024.07.05	08:00:00	1.27700	1.27701	1.27653	1.27696	800	0	0
2024.07.05	09:00:00	1.27694	1.27766	1.27693	1.27696	1507	0	0
2024.07.05	10:00:00	1.27696	1.27802	1.27632	1.27799	1997	0	0
2024.07.05	11:00:00	1.27799	1.27813	1.27733	1.27796	1476	0	0
2024.07.05	12:00:00	1.27796	1.27891	1.27761	1.27875	1259	0	0
2024.07.05	13:00:00	1.27873	1.27909	1.27830	1.27879	1150	0	0
2024.07.05	14:00:00	1.27879	1.27885	1.27830	1.27844	1102	0	0
2024.07.05	15:00:00	1.27843	1.28104	1.27605	1.28029	3465	0	0
2024.07.05	16:00:00	1.28029	1.28139	1.27907	1.27988	3700	0	0
2024.07.05	17:00:00	1.27987	1.28016	1.27869	1.27980	3399	0	0
2024.07.05	18:00:00	1.27978	1.28119	1.27959	1.28066	2587	0	0
2024.07.05	19:00:00	1.28066	1.28083	1.27959	1.27982	1579	0	0
2024.07.05	20:00:00	1.27982	1.28047	1.27975	1.28034	1173	0	0
2024.07.05	21:00:00	1.28034	1.28168	1.28034	1.28168	1099	0	0
2024.07.05	22:00:00	1.28162	1.28170	1.28123	1.28159	1086	0	0
2024.07.05	23:00:00	1.28159	1.28161	1.28126	1.28135	669	0	1
2024.07.08	00:00:00	1.27960	1.28107	1.27839	1.28044	525	0	11
2024.07.08	01:00:00	1.28112	1.28154	1.28066	1.28067	744	0	0
2024.07.08	02:00:00	1.28071	1.28097	1.28047	1.28056	743	0	0
2024.07.08	03:00:00	1.28052	1.28092	1.28023	1.28046	1095	0	0
2024.07.08	04:00:00	1.28046	1.28118	1.28023	1.28114	1142	0	0
