<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.23	14:00:00	1.08452	1.08525	1.08430	1.08507	1459	0	0
2024.05.23	15:00:00	1.08507	1.08544	1.08456	1.08527	2420	0	0
2024.05.23	16:00:00	1.08528	1.08610	1.08283	1.08341	3150	0	0
2024.05.23	17:00:00	1.08341	1.08423	1.08235	1.08246	3829	0	0
2024.05.23	18:00:00	1.08245	1.08307	1.08204	1.08263	2023	0	0
2024.05.23	19:00:00	1.08262	1.08311	1.08180	1.08182	1608	0	0
2024.05.23	20:00:00	1.08183	1.08201	1.08086	1.08118	1728	0	0
2024.05.23	21:00:00	1.08119	1.08137	1.08047	1.08053	1826	0	0
2024.05.23	22:00:00	1.08051	1.08114	1.08047	1.08102	1441	0	0
2024.05.23	23:00:00	1.08101	1.08151	1.08083	1.08144	595	0	0
2024.05.24	00:00:00	1.08141	1.08152	1.08080	1.08137	369	0	7
2024.05.24	01:00:00	1.08134	1.08143	1.08108	1.08130	559	0	7
2024.05.24	02:00:00	1.08130	1.08149	1.08115	1.08116	596	0	0
2024.05.24	03:00:00	1.08115	1.08124	1.08075	1.08102	1106	0	0
2024.05.24	04:00:00	1.08102	1.08138	1.08080	1.08105	1203	0	0
2024.05.24	05:00:00	1.08105	1.08111	1.08072	1.08088	838	0	0
2024.05.24	06:00:00	1.08088	1.08092	1.08056	1.08063	674	0	0
2024.05.24	07:00:00	1.08063	1.08104	1.08054	1.08092	642	0	0
2024.05.24	08:00:00	1.08090	1.08112	1.08076	1.08105	801	0	0
2024.05.24	09:00:00	1.08111	1.08180	1.08086	1.08129	1525	0	0
2024.05.24	10:00:00	1.08129	1.08257	1.08129	1.08242	1626	0	0
2024.05.24	11:00:00	1.08243	1.08283	1.08197	1.08246	1502	0	0
2024.05.24	12:00:00	1.08246	1.08317	1.08236	1.08287	1426	0	0
2024.05.24	13:00:00	1.08287	1.08442	1.08275	1.08402	1384	0	0
2024.05.24	14:00:00	1.08402	1.08430	1.08345	1.08407	1464	0	0
2024.05.24	15:00:00	1.08410	1.08537	1.08376	1.08512	2382	0	0
2024.05.24	16:00:00	1.08512	1.08535	1.08421	1.08430	2404	0	0
2024.05.24	17:00:00	1.08438	1.08508	1.08422	1.08460	2680	0	0
2024.05.24	18:00:00	1.08460	1.08558	1.08456	1.08511	1746	0	0
2024.05.24	19:00:00	1.08511	1.08578	1.08465	1.08471	1137	0	0
2024.05.24	20:00:00	1.08471	1.08528	1.08461	1.08519	1114	0	0
2024.05.24	21:00:00	1.08521	1.08536	1.08480	1.08496	1096	0	0
2024.05.24	22:00:00	1.08496	1.08501	1.08476	1.08489	1100	0	0
2024.05.24	23:00:00	1.08488	1.08492	1.08444	1.08457	942	0	0
2024.05.27	00:00:00	1.08480	1.08480	1.08416	1.08461	259	0	9
2024.05.27	01:00:00	1.08461	1.08511	1.08461	1.08501	431	0	6
2024.05.27	02:00:00	1.08497	1.08504	1.08460	1.08466	525	0	0
2024.05.27	03:00:00	1.08467	1.08492	1.08466	1.08486	705	0	0
2024.05.27	04:00:00	1.08486	1.08513	1.08486	1.08499	842	0	0
2024.05.27	05:00:00	1.08499	1.08520	1.08482	1.08499	582	0	0
2024.05.27	06:00:00	1.08499	1.08507	1.08476	1.08490	564	0	0
2024.05.27	07:00:00	1.08491	1.08497	1.08472	1.08487	406	0	0
2024.05.27	08:00:00	1.08487	1.08493	1.08477	1.08488	457	0	0
2024.05.27	09:00:00	1.08491	1.08517	1.08441	1.08512	936	0	0
2024.05.27	10:00:00	1.08512	1.08526	1.08476	1.08505	1119	0	0
2024.05.27	11:00:00	1.08506	1.08535	1.08451	1.08494	1160	0	0
2024.05.27	12:00:00	1.08494	1.08672	1.08489	1.08672	1192	0	0
2024.05.27	13:00:00	1.08672	1.08674	1.08538	1.08629	972	0	0
2024.05.27	14:00:00	1.08626	1.08642	1.08565	1.08573	960	0	0
2024.05.27	15:00:00	1.08573	1.08595	1.08409	1.08490	1834	0	0
2024.05.27	16:00:00	1.08492	1.08589	1.08445	1.08551	1679	0	0
2024.05.27	17:00:00	1.08552	1.08596	1.08489	1.08584	1509	0	0
2024.05.27	18:00:00	1.08585	1.08599	1.08564	1.08596	833	0	0
2024.05.27	19:00:00	1.08596	1.08624	1.08595	1.08599	463	0	0
2024.05.27	20:00:00	1.08599	1.08609	1.08571	1.08574	251	0	0
2024.05.27	21:00:00	1.08574	1.08587	1.08572	1.08574	222	0	0
2024.05.27	22:00:00	1.08575	1.08601	1.08571	1.08598	191	0	0
2024.05.27	23:00:00	1.08599	1.08604	1.08559	1.08581	298	0	0
2024.05.28	00:00:00	1.08564	1.08594	1.08506	1.08566	3017	0	10
2024.05.28	01:00:00	1.08564	1.08602	1.08564	1.08594	312	0	7
2024.05.28	02:00:00	1.08594	1.08619	1.08589	1.08616	374	0	0
2024.05.28	03:00:00	1.08617	1.08684	1.08608	1.08652	1080	0	0
2024.05.28	04:00:00	1.08652	1.08736	1.08644	1.08724	1155	0	0
2024.05.28	05:00:00	1.08723	1.08768	1.08716	1.08758	922	0	0
2024.05.28	06:00:00	1.08759	1.08786	1.08737	1.08783	728	0	0
2024.05.28	07:00:00	1.08784	1.08801	1.08757	1.08760	842	0	0
2024.05.28	08:00:00	1.08761	1.08779	1.08727	1.08751	751	0	0
2024.05.28	09:00:00	1.08752	1.08799	1.08737	1.08754	1423	0	0
2024.05.28	10:00:00	1.08753	1.08790	1.08716	1.08774	1502	0	0
2024.05.28	11:00:00	1.08774	1.08797	1.08671	1.08700	1545	0	0
2024.05.28	12:00:00	1.08700	1.08776	1.08672	1.08769	1249	0	0
2024.05.28	13:00:00	1.08769	1.08799	1.08754	1.08782	1064	0	0
2024.05.28	14:00:00	1.08782	1.08890	1.08782	1.08841	1476	0	0
2024.05.28	15:00:00	1.08838	1.08847	1.08746	1.08765	2146	0	0
2024.05.28	16:00:00	1.08764	1.08802	1.08640	1.08648	2702	0	0
2024.05.28	17:00:00	1.08643	1.08769	1.08579	1.08749	2696	0	0
2024.05.28	18:00:00	1.08750	1.08796	1.08712	1.08784	1917	0	0
2024.05.28	19:00:00	1.08782	1.08788	1.08707	1.08748	1368	0	0
2024.05.28	20:00:00	1.08745	1.08758	1.08644	1.08652	1892	0	0
2024.05.28	21:00:00	1.08652	1.08652	1.08551	1.08582	1680	0	0
2024.05.28	22:00:00	1.08583	1.08620	1.08558	1.08615	1426	0	0
2024.05.28	23:00:00	1.08614	1.08616	1.08551	1.08559	644	0	0
2024.05.29	00:00:00	1.08555	1.08585	1.08553	1.08570	366	0	9
2024.05.29	01:00:00	1.08567	1.08588	1.08539	1.08562	383	0	6
2024.05.29	02:00:00	1.08565	1.08569	1.08511	1.08512	644	0	0
2024.05.29	03:00:00	1.08513	1.08520	1.08477	1.08512	980	0	0
2024.05.29	04:00:00	1.08512	1.08569	1.08495	1.08516	958	0	0
2024.05.29	05:00:00	1.08516	1.08539	1.08459	1.08463	742	0	0
2024.05.29	06:00:00	1.08459	1.08485	1.08458	1.08471	715	0	0
2024.05.29	07:00:00	1.08472	1.08483	1.08438	1.08475	527	0	0
2024.05.29	08:00:00	1.08475	1.08487	1.08443	1.08447	800	0	0
2024.05.29	09:00:00	1.08447	1.08557	1.08447	1.08523	1489	0	0
2024.05.29	10:00:00	1.08522	1.08588	1.08507	1.08516	1882	0	0
2024.05.29	11:00:00	1.08517	1.08517	1.08292	1.08373	2410	0	0
2024.05.29	12:00:00	1.08373	1.08561	1.08369	1.08516	1637	0	0
2024.05.29	13:00:00	1.08511	1.08525	1.08411	1.08468	1205	0	0
2024.05.29	14:00:00	1.08468	1.08519	1.08354	1.08499	1646	0	0
2024.05.29	15:00:00	1.08498	1.08584	1.08462	1.08462	2386	0	0
2024.05.29	16:00:00	1.08466	1.08470	1.08318	1.08385	2881	0	0
2024.05.29	17:00:00	1.08386	1.08419	1.08112	1.08147	2939	0	0
2024.05.29	18:00:00	1.08146	1.08171	1.08088	1.08110	2239	0	0
2024.05.29	19:00:00	1.08110	1.08174	1.08074	1.08155	1673	0	0
2024.05.29	20:00:00	1.08153	1.08159	1.08073	1.08135	1683	0	0
2024.05.29	21:00:00	1.08134	1.08154	1.08048	1.08059	1292	0	0
2024.05.29	22:00:00	1.08059	1.08062	1.08000	1.08018	1444	0	0
2024.05.29	23:00:00	1.08019	1.08027	1.07994	1.08003	621	0	0
2024.05.30	00:00:00	1.08003	1.08039	1.07998	1.08025	251	0	14
2024.05.30	01:00:00	1.08034	1.08034	1.07999	1.08007	389	0	0
2024.05.30	02:00:00	1.08007	1.08024	1.07996	1.08012	654	0	0
2024.05.30	03:00:00	1.08012	1.08012	1.07955	1.07965	1023	0	0
2024.05.30	04:00:00	1.07966	1.08046	1.07955	1.07983	1262	0	0
2024.05.30	05:00:00	1.07983	1.07997	1.07937	1.07974	960	0	0
2024.05.30	06:00:00	1.07974	1.07988	1.07961	1.07980	1031	0	0
2024.05.30	07:00:00	1.07980	1.07985	1.07921	1.07959	977	0	0
2024.05.30	08:00:00	1.07958	1.07958	1.07885	1.07902	1145	0	0
2024.05.30	09:00:00	1.07899	1.07966	1.07897	1.07958	2051	0	0
2024.05.30	10:00:00	1.07955	1.08112	1.07932	1.08085	2315	0	0
2024.05.30	11:00:00	1.08085	1.08185	1.08034	1.08150	2179	0	0
2024.05.30	12:00:00	1.08150	1.08182	1.08113	1.08129	1906	0	0
2024.05.30	13:00:00	1.08128	1.08198	1.08084	1.08175	1647	0	0
2024.05.30	14:00:00	1.08175	1.08217	1.08140	1.08185	1564	0	0
2024.05.30	15:00:00	1.08181	1.08327	1.08129	1.08290	2605	0	0
2024.05.30	16:00:00	1.08291	1.08337	1.08255	1.08292	2873	0	0
2024.05.30	17:00:00	1.08301	1.08443	1.08289	1.08408	2793	0	0
2024.05.30	18:00:00	1.08409	1.08451	1.08361	1.08362	2157	0	0
2024.05.30	19:00:00	1.08363	1.08422	1.08359	1.08400	1549	0	0
2024.05.30	20:00:00	1.08400	1.08433	1.08391	1.08392	1113	0	0
2024.05.30	21:00:00	1.08391	1.08400	1.08354	1.08368	1208	0	0
2024.05.30	22:00:00	1.08369	1.08369	1.08270	1.08303	1562	0	0
2024.05.30	23:00:00	1.08302	1.08326	1.08287	1.08313	634	0	0
2024.05.31	00:00:00	1.08309	1.08339	1.08263	1.08331	315	0	4
2024.05.31	01:00:00	1.08331	1.08337	1.08316	1.08332	354	0	7
2024.05.31	02:00:00	1.08332	1.08339	1.08310	1.08315	539	0	0
2024.05.31	03:00:00	1.08314	1.08336	1.08294	1.08322	1196	0	0
2024.05.31	04:00:00	1.08322	1.08337	1.08204	1.08205	1313	0	0
2024.05.31	05:00:00	1.08205	1.08224	1.08115	1.08116	1180	0	0
2024.05.31	06:00:00	1.08113	1.08200	1.08112	1.08192	1052	0	0
2024.05.31	07:00:00	1.08193	1.08195	1.08155	1.08181	963	0	0
2024.05.31	08:00:00	1.08180	1.08213	1.08168	1.08195	1042	0	0
2024.05.31	09:00:00	1.08200	1.08255	1.08147	1.08242	1723	0	0
2024.05.31	10:00:00	1.08242	1.08251	1.08167	1.08228	2193	0	0
2024.05.31	11:00:00	1.08228	1.08384	1.08226	1.08340	1889	0	0
2024.05.31	12:00:00	1.08335	1.08479	1.08335	1.08474	2190	0	0
2024.05.31	13:00:00	1.08475	1.08512	1.08446	1.08496	1739	0	0
2024.05.31	14:00:00	1.08497	1.08552	1.08479	1.08527	1620	0	0
2024.05.31	15:00:00	1.08527	1.08822	1.08493	1.08801	2917	0	0
2024.05.31	16:00:00	1.08801	1.08808	1.08653	1.08689	2837	0	0
2024.05.31	17:00:00	1.08686	1.08775	1.08512	1.08557	3411	0	0
2024.05.31	18:00:00	1.08555	1.08589	1.08418	1.08461	3015	0	0
2024.05.31	19:00:00	1.08461	1.08521	1.08398	1.08473	1878	0	0
2024.05.31	20:00:00	1.08473	1.08527	1.08454	1.08471	1456	0	0
2024.05.31	21:00:00	1.08471	1.08492	1.08410	1.08425	1423	0	0
2024.05.31	22:00:00	1.08425	1.08512	1.08406	1.08507	1646	0	0
2024.05.31	23:00:00	1.08507	1.08518	1.08457	1.08474	1015	0	0
2024.06.03	00:00:00	1.08500	1.08505	1.08417	1.08478	353	0	10
2024.06.03	01:00:00	1.08478	1.08541	1.08478	1.08508	686	0	1
2024.06.03	02:00:00	1.08509	1.08530	1.08503	1.08525	567	0	0
2024.06.03	03:00:00	1.08525	1.08575	1.08512	1.08564	1012	0	0
2024.06.03	04:00:00	1.08564	1.08587	1.08544	1.08576	1181	0	0
2024.06.03	05:00:00	1.08577	1.08579	1.08519	1.08539	829	0	0
2024.06.03	06:00:00	1.08540	1.08569	1.08494	1.08498	838	0	0
2024.06.03	07:00:00	1.08498	1.08547	1.08493	1.08520	680	0	0
2024.06.03	08:00:00	1.08519	1.08542	1.08483	1.08525	907	0	0
2024.06.03	09:00:00	1.08521	1.08586	1.08468	1.08564	1876	0	0
2024.06.03	10:00:00	1.08564	1.08586	1.08398	1.08399	2266	0	0
2024.06.03	11:00:00	1.08398	1.08425	1.08334	1.08402	2305	0	0
2024.06.03	12:00:00	1.08403	1.08412	1.08323	1.08348	2016	0	0
2024.06.03	13:00:00	1.08349	1.08391	1.08278	1.08371	1814	0	0
