<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.15	03:00:00	156.519	156.558	156.498	156.501	693	0	4
2024.05.15	03:30:00	156.501	156.525	156.381	156.387	786	0	0
2024.05.15	04:00:00	156.382	156.442	156.306	156.359	780	0	1
2024.05.15	04:30:00	156.358	156.399	156.332	156.383	551	0	3
2024.05.15	05:00:00	156.383	156.473	156.381	156.461	459	0	1
2024.05.15	05:30:00	156.461	156.478	156.443	156.457	537	0	0
2024.05.15	06:00:00	156.457	156.461	156.389	156.418	510	0	1
2024.05.15	06:30:00	156.418	156.430	156.383	156.393	432	0	3
2024.05.15	07:00:00	156.393	156.394	156.342	156.359	251	0	3
2024.05.15	07:30:00	156.359	156.389	156.340	156.357	450	0	1
2024.05.15	08:00:00	156.356	156.361	156.174	156.271	696	0	2
2024.05.15	08:30:00	156.273	156.333	156.231	156.239	587	0	2
2024.05.15	09:00:00	156.238	156.372	156.225	156.360	861	0	1
2024.05.15	09:30:00	156.360	156.390	156.250	156.254	825	0	2
2024.05.15	10:00:00	156.254	156.282	156.087	156.103	888	0	2
2024.05.15	10:30:00	156.103	156.121	155.960	156.096	1149	0	0
2024.05.15	11:00:00	156.096	156.120	155.812	155.850	1080	0	1
2024.05.15	11:30:00	155.848	155.853	155.571	155.647	1316	0	0
2024.05.15	12:00:00	155.646	155.761	155.603	155.726	1078	0	2
2024.05.15	12:30:00	155.726	155.847	155.707	155.828	783	0	1
2024.05.15	13:00:00	155.824	155.877	155.773	155.839	602	0	1
2024.05.15	13:30:00	155.839	155.854	155.700	155.737	769	0	2
2024.05.15	14:00:00	155.737	155.753	155.570	155.658	1018	0	0
2024.05.15	14:30:00	155.660	155.728	155.625	155.674	919	0	2
2024.05.15	15:00:00	155.674	155.687	155.381	155.561	1451	0	2
2024.05.15	15:30:00	155.410	155.447	154.751	155.116	2783	0	0
2024.05.15	16:00:00	155.116	155.358	155.026	155.346	2270	0	0
2024.05.15	16:30:00	155.328	155.799	155.324	155.737	2037	0	0
2024.05.15	17:00:00	155.740	155.762	155.458	155.484	1777	0	1
2024.05.15	17:30:00	155.480	155.512	155.294	155.311	1644	0	2
2024.05.15	18:00:00	155.312	155.351	154.794	154.833	1667	0	0
2024.05.15	18:30:00	154.831	155.083	154.740	155.024	1719	0	1
2024.05.15	19:00:00	155.024	155.127	154.900	154.914	1414	0	4
2024.05.15	19:30:00	154.910	155.027	154.833	154.978	1145	0	2
2024.05.15	20:00:00	154.978	154.999	154.734	154.845	1015	0	2
2024.05.15	20:30:00	154.844	154.844	154.688	154.743	1121	0	2
2024.05.15	21:00:00	154.743	154.995	154.728	154.943	991	0	4
2024.05.15	21:30:00	154.940	155.021	154.898	154.903	916	0	3
2024.05.15	22:00:00	154.905	154.943	154.862	154.929	744	0	3
2024.05.15	22:30:00	154.929	155.018	154.929	154.965	586	0	2
2024.05.15	23:00:00	154.969	154.969	154.822	154.911	418	0	6
2024.05.15	23:30:00	154.910	154.927	154.837	154.865	471	0	4
2024.05.16	00:00:00	154.856	154.889	154.746	154.789	144	0	11
2024.05.16	00:30:00	154.789	154.837	154.751	154.767	343	0	29
2024.05.16	01:00:00	154.768	154.803	154.552	154.579	593	0	4
2024.05.16	01:30:00	154.571	154.586	154.501	154.556	724	0	6
2024.05.16	02:00:00	154.551	154.676	154.260	154.310	1091	0	3
2024.05.16	02:30:00	154.309	154.341	154.153	154.297	1139	0	1
2024.05.16	03:00:00	154.288	154.533	154.045	154.045	1741	0	3
2024.05.16	03:30:00	154.047	154.074	153.597	153.661	1847	0	1
2024.05.16	04:00:00	153.656	153.917	153.626	153.796	1774	0	0
2024.05.16	04:30:00	153.794	154.121	153.636	154.094	1582	0	1
2024.05.16	05:00:00	154.094	154.309	154.085	154.094	1519	0	3
2024.05.16	05:30:00	154.091	154.118	153.829	154.003	1562	0	0
2024.05.16	06:00:00	154.003	154.061	153.892	153.934	1020	0	3
2024.05.16	06:30:00	153.933	154.082	153.917	153.965	942	0	0
2024.05.16	07:00:00	153.969	154.010	153.931	153.992	784	0	0
2024.05.16	07:30:00	153.992	154.047	153.802	153.932	929	0	0
2024.05.16	08:00:00	153.933	153.994	153.849	153.971	915	0	2
2024.05.16	08:30:00	153.971	154.193	153.922	154.177	918	0	2
2024.05.16	09:00:00	154.175	154.287	154.147	154.195	1432	0	2
2024.05.16	09:30:00	154.197	154.379	154.111	154.362	1414	0	1
2024.05.16	10:00:00	154.356	154.451	154.301	154.312	1603	0	2
2024.05.16	10:30:00	154.314	154.439	154.277	154.414	1247	0	0
2024.05.16	11:00:00	154.414	154.808	154.336	154.777	1448	0	0
2024.05.16	11:30:00	154.776	154.791	154.613	154.714	1290	0	2
2024.05.16	12:00:00	154.713	154.783	154.678	154.773	1006	0	0
2024.05.16	12:30:00	154.773	154.784	154.639	154.675	867	0	0
2024.05.16	13:00:00	154.675	154.737	154.614	154.734	721	0	2
2024.05.16	13:30:00	154.734	154.737	154.655	154.672	678	0	2
2024.05.16	14:00:00	154.672	154.893	154.655	154.872	824	0	0
2024.05.16	14:30:00	154.871	154.941	154.830	154.877	1158	0	0
2024.05.16	15:00:00	154.876	154.966	154.756	154.788	1333	0	2
2024.05.16	15:30:00	154.791	155.329	154.615	155.307	1936	0	0
2024.05.16	16:00:00	155.308	155.424	155.264	155.285	1469	0	0
2024.05.16	16:30:00	155.284	155.528	155.283	155.464	1571	0	0
2024.05.16	17:00:00	155.466	155.491	155.299	155.322	1363	0	0
2024.05.16	17:30:00	155.321	155.352	155.228	155.301	1199	0	0
2024.05.16	18:00:00	155.303	155.328	155.156	155.261	1100	0	0
2024.05.16	18:30:00	155.260	155.293	155.205	155.253	907	0	1
2024.05.16	19:00:00	155.256	155.355	155.248	155.324	1019	0	0
2024.05.16	19:30:00	155.323	155.333	155.237	155.265	826	0	1
2024.05.16	20:00:00	155.266	155.272	155.211	155.225	568	0	1
2024.05.16	20:30:00	155.225	155.297	155.213	155.251	628	0	2
2024.05.16	21:00:00	155.251	155.297	155.237	155.284	642	0	2
2024.05.16	21:30:00	155.283	155.331	155.283	155.327	694	0	2
2024.05.16	22:00:00	155.327	155.397	155.312	155.396	587	0	2
2024.05.16	22:30:00	155.396	155.422	155.357	155.417	651	0	2
2024.05.16	23:00:00	155.417	155.430	155.393	155.401	347	0	4
2024.05.16	23:30:00	155.401	155.421	155.357	155.359	337	0	4
2024.05.17	00:00:00	155.363	155.380	155.321	155.373	203	0	18
2024.05.17	00:30:00	155.373	155.381	155.355	155.355	98	0	13
2024.05.17	01:00:00	155.339	155.389	155.310	155.367	247	0	3
2024.05.17	01:30:00	155.367	155.427	155.366	155.381	304	0	6
2024.05.17	02:00:00	155.382	155.455	155.345	155.416	373	0	2
2024.05.17	02:30:00	155.416	155.429	155.346	155.397	722	0	0
2024.05.17	03:00:00	155.393	155.517	155.346	155.505	892	0	2
2024.05.17	03:30:00	155.505	155.585	155.379	155.441	1238	0	1
2024.05.17	04:00:00	155.444	155.855	155.417	155.791	1429	0	0
2024.05.17	04:30:00	155.792	155.864	155.705	155.817	982	0	1
2024.05.17	05:00:00	155.817	155.896	155.778	155.891	760	0	2
2024.05.17	05:30:00	155.891	155.924	155.849	155.876	760	0	2
2024.05.17	06:00:00	155.876	155.898	155.824	155.854	607	0	2
2024.05.17	06:30:00	155.854	155.888	155.776	155.790	563	0	0
2024.05.17	07:00:00	155.790	155.853	155.735	155.753	548	0	1
2024.05.17	07:30:00	155.753	155.825	155.751	155.811	602	0	0
2024.05.17	08:00:00	155.800	155.848	155.747	155.811	523	0	0
2024.05.17	08:30:00	155.811	155.828	155.716	155.795	376	0	1
2024.05.17	09:00:00	155.802	155.802	155.666	155.716	839	0	1
2024.05.17	09:30:00	155.716	155.717	155.595	155.646	994	0	1
2024.05.17	10:00:00	155.651	155.769	155.621	155.743	977	0	0
2024.05.17	10:30:00	155.743	155.837	155.717	155.822	635	0	1
2024.05.17	11:00:00	155.823	155.907	155.818	155.877	781	0	0
2024.05.17	11:30:00	155.877	155.979	155.860	155.866	778	0	0
2024.05.17	12:00:00	155.866	155.903	155.857	155.898	561	0	0
2024.05.17	12:30:00	155.898	155.901	155.777	155.836	586	0	1
2024.05.17	13:00:00	155.837	155.887	155.804	155.878	592	0	1
2024.05.17	13:30:00	155.875	155.901	155.824	155.838	518	0	1
2024.05.17	14:00:00	155.837	155.910	155.825	155.874	561	0	1
2024.05.17	14:30:00	155.873	155.918	155.825	155.854	545	0	1
2024.05.17	15:00:00	155.854	155.891	155.764	155.848	977	0	0
2024.05.17	15:30:00	155.843	155.843	155.714	155.789	936	0	0
2024.05.17	16:00:00	155.788	155.789	155.693	155.732	1132	0	0
2024.05.17	16:30:00	155.733	155.798	155.682	155.742	980	0	0
2024.05.17	17:00:00	155.742	155.748	155.608	155.661	1000	0	0
2024.05.17	17:30:00	155.658	155.681	155.345	155.412	1542	0	0
2024.05.17	18:00:00	155.406	155.495	155.248	155.433	1511	0	0
2024.05.17	18:30:00	155.434	155.578	155.433	155.578	1107	0	0
2024.05.17	19:00:00	155.571	155.572	155.464	155.567	754	0	1
2024.05.17	19:30:00	155.567	155.634	155.528	155.625	564	0	0
2024.05.17	20:00:00	155.626	155.650	155.584	155.585	828	0	0
2024.05.17	20:30:00	155.584	155.687	155.584	155.667	724	0	0
2024.05.17	21:00:00	155.663	155.668	155.619	155.644	582	0	0
2024.05.17	21:30:00	155.644	155.682	155.609	155.675	519	0	2
2024.05.17	22:00:00	155.676	155.693	155.620	155.632	459	0	0
2024.05.17	22:30:00	155.632	155.678	155.619	155.671	316	0	2
2024.05.17	23:00:00	155.671	155.712	155.655	155.688	370	0	4
2024.05.17	23:30:00	155.687	155.743	155.594	155.613	517	0	5
2024.05.20	00:00:00	155.610	155.693	155.498	155.670	190	0	24
2024.05.20	00:30:00	155.671	155.674	155.612	155.641	74	0	24
2024.05.20	01:00:00	155.610	155.688	155.559	155.688	320	0	3
2024.05.20	01:30:00	155.687	155.719	155.663	155.694	447	0	6
2024.05.20	02:00:00	155.693	155.823	155.686	155.804	412	0	0
2024.05.20	02:30:00	155.804	155.815	155.716	155.762	706	0	0
2024.05.20	03:00:00	155.763	155.874	155.730	155.817	932	0	0
2024.05.20	03:30:00	155.816	155.877	155.780	155.870	821	0	0
2024.05.20	04:00:00	155.870	155.936	155.800	155.899	941	0	0
2024.05.20	04:30:00	155.899	155.932	155.840	155.866	520	0	1
2024.05.20	05:00:00	155.872	155.892	155.832	155.843	652	0	0
2024.05.20	05:30:00	155.843	155.853	155.774	155.813	447	0	2
2024.05.20	06:00:00	155.813	155.832	155.685	155.768	600	0	2
2024.05.20	06:30:00	155.774	155.798	155.679	155.721	850	0	2
2024.05.20	07:00:00	155.723	155.749	155.663	155.691	688	0	0
2024.05.20	07:30:00	155.692	155.786	155.692	155.765	457	0	0
2024.05.20	08:00:00	155.769	155.801	155.697	155.698	540	0	1
2024.05.20	08:30:00	155.697	155.715	155.640	155.705	679	0	0
2024.05.20	09:00:00	155.704	155.784	155.673	155.736	889	0	0
2024.05.20	09:30:00	155.736	155.759	155.661	155.741	1195	0	0
2024.05.20	10:00:00	155.743	155.743	155.497	155.539	1131	0	0
2024.05.20	10:30:00	155.538	155.759	155.538	155.731	1038	0	1
2024.05.20	11:00:00	155.732	155.784	155.684	155.747	801	0	0
2024.05.20	11:30:00	155.745	155.758	155.655	155.683	633	0	0
2024.05.20	12:00:00	155.681	155.697	155.635	155.660	610	0	1
2024.05.20	12:30:00	155.659	155.709	155.637	155.707	654	0	1
2024.05.20	13:00:00	155.710	155.730	155.658	155.710	574	0	0
2024.05.20	13:30:00	155.709	155.722	155.692	155.704	378	0	0
2024.05.20	14:00:00	155.702	155.742	155.701	155.731	637	0	0
2024.05.20	14:30:00	155.730	155.757	155.696	155.746	575	0	0
2024.05.20	15:00:00	155.746	155.962	155.734	155.934	1163	0	1
2024.05.20	15:30:00	155.933	156.227	155.918	156.154	1626	0	0
2024.05.20	16:00:00	156.154	156.185	156.090	156.116	1116	0	1
2024.05.20	16:30:00	156.128	156.147	156.045	156.079	962	0	0
2024.05.20	17:00:00	156.080	156.183	156.045	156.128	991	0	0
2024.05.20	17:30:00	156.128	156.156	155.998	156.068	903	0	0
2024.05.20	18:00:00	156.066	156.154	156.057	156.060	1038	0	1
2024.05.20	18:30:00	156.058	156.133	156.056	156.095	692	0	0
2024.05.20	19:00:00	156.095	156.099	156.070	156.096	459	0	0
2024.05.20	19:30:00	156.096	156.117	156.080	156.107	487	0	0
2024.05.20	20:00:00	156.107	156.109	156.046	156.061	583	0	1
2024.05.20	20:30:00	156.060	156.178	156.059	156.175	457	0	2
2024.05.20	21:00:00	156.175	156.193	156.166	156.185	494	0	2
2024.05.20	21:30:00	156.185	156.271	156.184	156.269	512	0	2
2024.05.20	22:00:00	156.269	156.277	156.248	156.263	413	0	2
2024.05.20	22:30:00	156.262	156.300	156.244	156.288	343	0	0
2024.05.20	23:00:00	156.289	156.294	156.270	156.289	281	0	3
2024.05.20	23:30:00	156.289	156.296	156.226	156.236	390	0	4
2024.05.21	00:00:00	156.222	156.267	156.132	156.197	97	0	23
2024.05.21	00:30:00	156.197	156.216	156.187	156.216	65	0	13
2024.05.21	01:00:00	156.210	156.261	156.204	156.248	200	0	3
2024.05.21	01:30:00	156.252	156.285	156.237	156.262	243	0	6
2024.05.21	02:00:00	156.262	156.339	156.261	156.327	493	0	0
2024.05.21	02:30:00	156.327	156.402	156.327	156.402	628	0	1
2024.05.21	03:00:00	156.401	156.434	156.341	156.419	785	0	1
2024.05.21	03:30:00	156.419	156.467	156.363	156.425	979	0	0
2024.05.21	04:00:00	156.429	156.480	156.419	156.472	669	0	2
2024.05.21	04:30:00	156.472	156.493	156.429	156.478	710	0	0
2024.05.21	05:00:00	156.479	156.491	156.432	156.481	755	0	0
2024.05.21	05:30:00	156.481	156.496	156.396	156.431	618	0	0
2024.05.21	06:00:00	156.431	156.491	156.407	156.472	775	0	0
2024.05.21	06:30:00	156.472	156.490	156.457	156.475	556	0	0
2024.05.21	07:00:00	156.476	156.544	156.435	156.442	622	0	0
2024.05.21	07:30:00	156.442	156.469	156.408	156.447	696	0	0
2024.05.21	08:00:00	156.447	156.471	156.399	156.413	525	0	0
2024.05.21	08:30:00	156.413	156.413	156.297	156.380	591	0	0
2024.05.21	09:00:00	156.379	156.380	156.094	156.291	1419	0	0
2024.05.21	09:30:00	156.291	156.292	156.151	156.246	1129	0	0
2024.05.21	10:00:00	156.246	156.273	156.034	156.108	1338	0	1
2024.05.21	10:30:00	156.108	156.232	156.083	156.232	1007	0	0
2024.05.21	11:00:00	156.232	156.232	156.135	156.207	1026	0	0
2024.05.21	11:30:00	156.207	156.294	156.190	156.256	932	0	0
2024.05.21	12:00:00	156.259	156.276	156.081	156.143	918	0	0
2024.05.21	12:30:00	156.143	156.200	156.099	156.119	682	0	1
2024.05.21	13:00:00	156.119	156.221	156.097	156.183	770	0	1
2024.05.21	13:30:00	156.182	156.247	156.182	156.216	612	0	0
2024.05.21	14:00:00	156.216	156.282	156.212	156.270	634	0	0
2024.05.21	14:30:00	156.273	156.322	156.218	156.227	776	0	0
2024.05.21	15:00:00	156.229	156.392	156.229	156.361	1027	0	1
2024.05.21	15:30:00	156.362	156.385	156.189	156.240	1459	0	0
2024.05.21	16:00:00	156.245	156.432	156.108	156.146	1820	0	0
2024.05.21	16:30:00	156.146	156.226	155.956	156.049	1596	0	0
2024.05.21	17:00:00	156.047	156.120	155.951	156.066	1284	0	1
2024.05.21	17:30:00	156.069	156.146	155.847	155.946	1257	0	0
2024.05.21	18:00:00	155.945	156.137	155.945	156.122	885	0	0
2024.05.21	18:30:00	156.121	156.143	156.082	156.082	845	0	0
2024.05.21	19:00:00	156.082	156.180	156.073	156.169	768	0	0
2024.05.21	19:30:00	156.168	156.187	156.123	156.123	582	0	1
2024.05.21	20:00:00	156.122	156.232	156.106	156.229	608	0	0
2024.05.21	20:30:00	156.229	156.250	156.199	156.218	708	0	0
2024.05.21	21:00:00	156.218	156.246	156.215	156.230	829	0	0
2024.05.21	21:30:00	156.230	156.240	156.175	156.214	733	0	0
2024.05.21	22:00:00	156.214	156.249	156.135	156.168	725	0	0
2024.05.21	22:30:00	156.168	156.189	156.153	156.167	639	0	2
2024.05.21	23:00:00	156.168	156.205	156.168	156.204	307	0	2
2024.05.21	23:30:00	156.204	156.216	156.147	156.148	320	0	4
2024.05.22	00:00:00	156.141	156.155	156.096	156.144	134	0	23
2024.05.22	00:30:00	156.144	156.175	156.092	156.139	78	0	23
2024.05.22	01:00:00	156.140	156.167	156.129	156.142	183	0	3
2024.05.22	01:30:00	156.141	156.181	156.141	156.179	314	0	5
2024.05.22	02:00:00	156.182	156.257	156.182	156.202	463	0	2
2024.05.22	02:30:00	156.202	156.285	156.176	156.268	442	0	2
2024.05.22	03:00:00	156.271	156.271	156.175	156.218	880	0	2
2024.05.22	03:30:00	156.218	156.286	156.142	156.273	938	0	2
2024.05.22	04:00:00	156.274	156.347	156.274	156.303	855	0	0
2024.05.22	04:30:00	156.303	156.322	156.246	156.254	560	0	2
2024.05.22	05:00:00	156.254	156.261	156.205	156.251	707	0	2
2024.05.22	05:30:00	156.252	156.305	156.250	156.298	432	0	1
2024.05.22	06:00:00	156.298	156.312	156.275	156.283	708	0	0
2024.05.22	06:30:00	156.283	156.318	156.276	156.309	526	0	0
2024.05.22	07:00:00	156.311	156.323	156.293	156.302	363	0	1
2024.05.22	07:30:00	156.302	156.387	156.302	156.354	518	0	1
2024.05.22	08:00:00	156.353	156.383	156.314	156.320	432	0	1
2024.05.22	08:30:00	156.320	156.341	156.286	156.299	364	0	0
2024.05.22	09:00:00	156.292	156.452	156.285	156.430	849	0	1
2024.05.22	09:30:00	156.434	156.469	156.346	156.373	818	0	1
2024.05.22	10:00:00	156.376	156.449	156.374	156.441	792	0	0
2024.05.22	10:30:00	156.446	156.460	156.386	156.400	584	0	1
2024.05.22	11:00:00	156.400	156.506	156.387	156.490	813	0	1
2024.05.22	11:30:00	156.491	156.508	156.409	156.478	726	0	0
2024.05.22	12:00:00	156.479	156.516	156.435	156.492	944	0	1
2024.05.22	12:30:00	156.493	156.505	156.411	156.437	774	0	0
2024.05.22	13:00:00	156.438	156.458	156.391	156.451	584	0	0
2024.05.22	13:30:00	156.451	156.467	156.421	156.423	522	0	0
2024.05.22	14:00:00	156.424	156.526	156.410	156.475	685	0	1
2024.05.22	14:30:00	156.474	156.611	156.458	156.584	1130	0	0
2024.05.22	15:00:00	156.584	156.602	156.541	156.568	1114	0	1
2024.05.22	15:30:00	156.568	156.592	156.511	156.544	762	0	0
2024.05.22	16:00:00	156.543	156.548	156.454	156.470	1053	0	1
2024.05.22	16:30:00	156.470	156.488	156.349	156.433	1419	0	0
2024.05.22	17:00:00	156.432	156.507	156.381	156.472	1176	0	0
2024.05.22	17:30:00	156.469	156.549	156.455	156.523	1307	0	1
2024.05.22	18:00:00	156.523	156.552	156.467	156.495	975	0	1
2024.05.22	18:30:00	156.493	156.558	156.469	156.503	1006	0	1
2024.05.22	19:00:00	156.498	156.503	156.459	156.496	994	0	0
2024.05.22	19:30:00	156.497	156.517	156.470	156.492	819	0	1
2024.05.22	20:00:00	156.490	156.536	156.447	156.531	902	0	2
2024.05.22	20:30:00	156.531	156.544	156.480	156.484	498	0	2
2024.05.22	21:00:00	156.488	156.626	156.487	156.609	1146	0	0
2024.05.22	21:30:00	156.607	156.635	156.554	156.632	988	0	0
2024.05.22	22:00:00	156.632	156.690	156.629	156.670	558	0	2
2024.05.22	22:30:00	156.670	156.724	156.665	156.705	578	0	2
2024.05.22	23:00:00	156.705	156.778	156.703	156.759	457	0	3
2024.05.22	23:30:00	156.760	156.832	156.754	156.765	554	0	4
2024.05.23	00:00:00	156.769	156.786	156.698	156.724	158	0	18
2024.05.23	00:30:00	156.724	156.756	156.677	156.677	123	0	14
2024.05.23	01:00:00	156.675	156.775	156.656	156.774	363	0	3
2024.05.23	01:30:00	156.773	156.785	156.726	156.741	436	0	3
2024.05.23	02:00:00	156.737	156.760	156.683	156.708	431	0	2
2024.05.23	02:30:00	156.708	156.737	156.657	156.733	448	0	2
2024.05.23	03:00:00	156.734	156.793	156.683	156.784	845	0	2
2024.05.23	03:30:00	156.783	156.828	156.756	156.800	622	0	2
2024.05.23	04:00:00	156.800	156.898	156.754	156.868	1037	0	0
2024.05.23	04:30:00	156.874	156.880	156.737	156.742	631	0	2
2024.05.23	05:00:00	156.742	156.794	156.730	156.759	506	0	2
2024.05.23	05:30:00	156.758	156.766	156.645	156.733	635	0	2
2024.05.23	06:00:00	156.732	156.778	156.732	156.760	484	0	0
2024.05.23	06:30:00	156.759	156.785	156.718	156.755	412	0	0
2024.05.23	07:00:00	156.756	156.787	156.708	156.729	559	0	0
2024.05.23	07:30:00	156.728	156.734	156.689	156.717	430	0	0
2024.05.23	08:00:00	156.718	156.749	156.714	156.728	491	0	0
2024.05.23	08:30:00	156.729	156.741	156.667	156.722	673	0	0
2024.05.23	09:00:00	156.721	156.747	156.608	156.625	1204	0	0
2024.05.23	09:30:00	156.621	156.658	156.577	156.644	823	0	1
2024.05.23	10:00:00	156.647	156.687	156.561	156.622	1090	0	0
2024.05.23	10:30:00	156.622	156.778	156.595	156.757	1018	0	1
2024.05.23	11:00:00	156.756	156.792	156.729	156.769	996	0	1
2024.05.23	11:30:00	156.770	156.784	156.710	156.756	720	0	1
2024.05.23	12:00:00	156.756	156.783	156.702	156.708	725	0	1
2024.05.23	12:30:00	156.710	156.730	156.646	156.668	823	0	0
2024.05.23	13:00:00	156.667	156.715	156.635	156.698	677	0	1
2024.05.23	13:30:00	156.698	156.726	156.685	156.708	463	0	1
2024.05.23	14:00:00	156.708	156.722	156.669	156.689	535	0	0
2024.05.23	14:30:00	156.689	156.692	156.558	156.586	589	0	0
2024.05.23	15:00:00	156.586	156.600	156.526	156.555	1007	0	0
2024.05.23	15:30:00	156.593	156.757	156.562	156.751	1517	0	0
2024.05.23	16:00:00	156.755	156.766	156.675	156.696	1110	0	0
2024.05.23	16:30:00	156.695	157.138	156.695	157.087	1742	0	0
2024.05.23	17:00:00	157.087	157.194	156.551	157.060	2334	0	0
2024.05.23	17:30:00	157.054	157.090	156.932	156.993	1655	0	1
2024.05.23	18:00:00	156.992	157.136	156.979	157.098	1208	0	0
2024.05.23	18:30:00	157.098	157.141	157.041	157.056	933	0	1
2024.05.23	19:00:00	157.056	157.061	156.964	157.025	922	0	1
2024.05.23	19:30:00	157.026	157.071	157.014	157.046	579	0	0
2024.05.23	20:00:00	157.045	157.062	156.974	157.013	716	0	2
2024.05.23	20:30:00	157.013	157.013	156.936	156.941	779	0	0
2024.05.23	21:00:00	156.941	156.962	156.827	156.857	986	0	0
2024.05.23	21:30:00	156.863	156.925	156.827	156.893	898	0	0
2024.05.23	22:00:00	156.894	156.933	156.867	156.927	649	0	0
2024.05.23	22:30:00	156.922	156.934	156.858	156.874	683	0	3
2024.05.23	23:00:00	156.878	156.919	156.854	156.918	252	0	3
2024.05.23	23:30:00	156.918	156.975	156.898	156.898	344	0	5
2024.05.24	00:00:00	156.901	156.950	156.873	156.934	209	0	17
2024.05.24	00:30:00	156.934	157.014	156.909	156.967	244	0	18
2024.05.24	01:00:00	156.967	156.980	156.928	156.968	493	0	6
2024.05.24	01:30:00	156.971	157.010	156.962	157.003	331	0	6
2024.05.24	02:00:00	157.003	157.007	156.943	156.955	331	0	2
2024.05.24	02:30:00	156.953	157.000	156.920	156.989	661	0	0
2024.05.24	03:00:00	156.998	157.096	156.921	157.090	1109	0	0
2024.05.24	03:30:00	157.089	157.137	157.024	157.034	1051	0	1
2024.05.24	04:00:00	157.040	157.083	156.992	157.007	865	0	2
