<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.12	16:30:00	155.806	156.039	155.803	155.889	1176	0	1
2024.06.12	16:45:00	155.886	155.953	155.775	155.776	1080	0	0
2024.06.12	17:00:00	155.784	156.107	155.779	155.978	1067	0	0
2024.06.12	17:15:00	155.972	155.996	155.818	155.828	877	0	1
2024.06.12	17:30:00	155.824	155.923	155.802	155.873	1016	0	1
2024.06.12	17:45:00	155.873	155.908	155.722	155.779	1064	0	0
2024.06.12	18:00:00	155.775	155.873	155.738	155.851	787	0	1
2024.06.12	18:15:00	155.856	155.856	155.760	155.821	710	0	1
2024.06.12	18:30:00	155.820	155.864	155.782	155.805	771	0	1
2024.06.12	18:45:00	155.805	155.884	155.803	155.883	642	0	1
2024.06.12	19:00:00	155.883	155.907	155.777	155.802	608	0	0
2024.06.12	19:15:00	155.804	155.804	155.737	155.785	465	0	1
2024.06.12	19:30:00	155.785	155.865	155.718	155.826	476	0	1
2024.06.12	19:45:00	155.826	155.855	155.760	155.798	535	0	0
2024.06.12	20:00:00	155.797	155.861	155.761	155.821	728	0	1
2024.06.12	20:15:00	155.819	155.840	155.808	155.834	467	0	2
2024.06.12	20:30:00	155.834	155.890	155.833	155.853	389	0	2
2024.06.12	20:45:00	155.853	155.983	155.847	155.914	497	0	0
2024.06.12	21:00:00	156.307	156.410	155.857	156.385	1517	0	0
2024.06.12	21:15:00	156.386	156.416	156.189	156.192	1144	0	2
2024.06.12	21:30:00	156.178	156.434	156.113	156.424	1345	0	0
2024.06.12	21:45:00	156.425	156.684	156.391	156.601	1144	0	0
2024.06.12	22:00:00	156.610	156.707	156.527	156.594	913	0	0
2024.06.12	22:15:00	156.607	156.834	156.565	156.771	827	0	2
2024.06.12	22:30:00	156.771	156.871	156.745	156.767	857	0	2
2024.06.12	22:45:00	156.767	156.872	156.737	156.837	725	0	2
2024.06.12	23:00:00	156.838	156.882	156.825	156.843	332	0	5
2024.06.12	23:15:00	156.844	156.897	156.801	156.885	213	0	4
2024.06.12	23:30:00	156.886	156.887	156.782	156.798	324	0	3
2024.06.12	23:45:00	156.798	156.802	156.665	156.703	487	0	4
2024.06.13	00:00:00	156.703	156.712	156.565	156.624	105	0	19
2024.06.13	00:15:00	156.625	156.629	156.561	156.589	81	0	32
