<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.02	00:00:00	1.07905	1.07929	1.07816	1.07910	3992	0	0
2024.08.02	04:00:00	1.07910	1.07985	1.07846	1.07975	4767	0	0
2024.08.02	08:00:00	1.07976	1.08152	1.07861	1.08145	9986	0	0
2024.08.02	12:00:00	1.08144	1.08970	1.08144	1.08912	11021	0	0
2024.08.02	16:00:00	1.08904	1.09265	1.08846	1.09120	15192	0	0
2024.08.02	20:00:00	1.09120	1.09166	1.09071	1.09102	8156	0	0
2024.08.05	00:00:00	1.09221	1.09232	1.09029	1.09168	6920	0	0
2024.08.05	04:00:00	1.09167	1.09395	1.09119	1.09325	9762	0	0
2024.08.05	08:00:00	1.09325	1.09749	1.08925	1.09510	17690	0	0
2024.08.05	12:00:00	1.09509	1.10084	1.09330	1.09911	15157	0	0
2024.08.05	16:00:00	1.09911	1.10031	1.09478	1.09599	18363	0	0
2024.08.05	20:00:00	1.09595	1.09643	1.09473	1.09504	9664	0	0
2024.08.06	00:00:00	1.09512	1.09630	1.09395	1.09627	6450	0	0
2024.08.06	04:00:00	1.09628	1.09630	1.09497	1.09520	8089	0	0
2024.08.06	08:00:00	1.09520	1.09548	1.09188	1.09278	13156	0	0
2024.08.06	12:00:00	1.09263	1.09268	1.09036	1.09051	11779	0	0
2024.08.06	16:00:00	1.09051	1.09348	1.09051	1.09278	13494	0	0
2024.08.06	20:00:00	1.09275	1.09335	1.09224	1.09284	8035	0	0
2024.08.07	00:00:00	1.09303	1.09318	1.09223	1.09296	4546	0	0
2024.08.07	04:00:00	1.09296	1.09303	1.09110	1.09116	7223	0	0
2024.08.07	08:00:00	1.09114	1.09278	1.09054	1.09188	10426	0	0
2024.08.07	12:00:00	1.09188	1.09266	1.09085	1.09218	9407	0	0
2024.08.07	16:00:00	1.09216	1.09366	1.09125	1.09220	10116	0	0
2024.08.07	20:00:00	1.09221	1.09270	1.09173	1.09203	8431	0	0
2024.08.08	00:00:00	1.09203	1.09338	1.09148	1.09282	4663	0	0
2024.08.08	04:00:00	1.09281	1.09377	1.09235	1.09317	6081	0	0
2024.08.08	08:00:00	1.09316	1.09450	1.09298	1.09370	8965	0	0
2024.08.08	12:00:00	1.09370	1.09396	1.08917	1.08974	8900	0	0
2024.08.08	16:00:00	1.08977	1.09147	1.08813	1.09086	10961	0	0
2024.08.08	20:00:00	1.09087	1.09190	1.09074	1.09177	6100	0	0
2024.08.09	00:00:00	1.09177	1.09194	1.09097	1.09126	2780	0	0
2024.08.09	04:00:00	1.09130	1.09245	1.09119	1.09202	4277	0	1
2024.08.09	08:00:00	1.09202	1.09291	1.09131	1.09175	6986	0	0
2024.08.09	12:00:00	1.09174	1.09257	1.09090	1.09116	7099	0	0
2024.08.09	16:00:00	1.09116	1.09312	1.09096	1.09185	8119	0	3
2024.08.09	20:00:00	1.09185	1.09234	1.09143	1.09151	4388	0	2
2024.08.12	00:00:00	1.09146	1.09196	1.09100	1.09182	2405	0	3
2024.08.12	04:00:00	1.09182	1.09228	1.09126	1.09190	2824	0	1
2024.08.12	08:00:00	1.09190	1.09283	1.09155	1.09206	5733	0	3
2024.08.12	12:00:00	1.09206	1.09297	1.09174	1.09198	5636	0	3
2024.08.12	16:00:00	1.09198	1.09393	1.09150	1.09228	8597	0	3
2024.08.12	20:00:00	1.09227	1.09349	1.09220	1.09305	4299	0	1
2024.08.13	00:00:00	1.09292	1.09363	1.09242	1.09300	2271	0	3
2024.08.13	04:00:00	1.09299	1.09393	1.09292	1.09391	2720	0	3
2024.08.13	08:00:00	1.09392	1.09409	1.09205	1.09231	5531	0	1
2024.08.13	12:00:00	1.09231	1.09465	1.09136	1.09407	6805	0	3
2024.08.13	16:00:00	1.09408	1.09738	1.09378	1.09722	9064	0	3
2024.08.13	20:00:00	1.09723	1.09996	1.09697	1.09919	6032	0	2
2024.08.14	00:00:00	1.09900	1.09984	1.09793	1.09919	2337	0	3
2024.08.14	04:00:00	1.09916	1.09965	1.09886	1.09927	4311	0	2
2024.08.14	08:00:00	1.09928	1.10197	1.09862	1.10191	6465	0	3
2024.08.14	12:00:00	1.10191	1.10349	1.10040	1.10167	7687	0	3
2024.08.14	16:00:00	1.10166	1.10471	1.10154	1.10182	9102	0	3
2024.08.14	20:00:00	1.10182	1.10183	1.10107	1.10112	4048	0	1
2024.08.15	00:00:00	1.10109	1.10154	1.10086	1.10096	2082	0	3
2024.08.15	04:00:00	1.10096	1.10120	1.10029	1.10116	3175	0	1
2024.08.15	08:00:00	1.10116	1.10154	1.10050	1.10060	4769	0	3
2024.08.15	12:00:00	1.10059	1.10141	1.09517	1.09564	6160	0	3
2024.08.15	16:00:00	1.09564	1.09894	1.09493	1.09781	9637	0	3
2024.08.15	20:00:00	1.09778	1.09798	1.09697	1.09712	4550	0	3
2024.08.16	00:00:00	1.09709	1.09770	1.09662	1.09756	2105	0	3
2024.08.16	04:00:00	1.09757	1.09825	1.09743	1.09819	2945	0	3
2024.08.16	08:00:00	1.09819	1.09896	1.09766	1.09808	5391	0	3
2024.08.16	12:00:00	1.09808	1.09949	1.09786	1.09938	5816	0	3
2024.08.16	16:00:00	1.09939	1.10043	1.09825	1.10036	7636	0	3
2024.08.16	20:00:00	1.10035	1.10293	1.10035	1.10271	4395	0	3
2024.08.19	00:00:00	1.10268	1.10358	1.10220	1.10302	3114	0	3
2024.08.19	04:00:00	1.10302	1.10417	1.10274	1.10395	3868	0	3
2024.08.19	08:00:00	1.10395	1.10505	1.10355	1.10370	6770	0	3
2024.08.19	12:00:00	1.10370	1.10442	1.10309	1.10387	5815	0	3
2024.08.19	16:00:00	1.10386	1.10739	1.10304	1.10735	8462	0	3
2024.08.19	20:00:00	1.10733	1.10861	1.10703	1.10841	4182	0	3
2024.08.20	00:00:00	1.10833	1.10873	1.10774	1.10818	2533	0	3
2024.08.20	04:00:00	1.10818	1.10871	1.10747	1.10769	4111	0	3
2024.08.20	08:00:00	1.10769	1.10887	1.10717	1.10795	6324	0	3
2024.08.20	12:00:00	1.10796	1.10983	1.10749	1.10983	6251	0	3
2024.08.20	16:00:00	1.10982	1.11190	1.10923	1.11147	9681	0	3
2024.08.20	20:00:00	1.11148	1.11301	1.11087	1.11280	4468	0	1
2024.08.21	00:00:00	1.11270	1.11325	1.11166	1.11276	2979	0	3
2024.08.21	04:00:00	1.11276	1.11280	1.11189	1.11209	1005	0	3
