<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.27	12:00:00	156.945	156.950	156.817	156.821	3290	0	0
2024.05.27	16:00:00	156.820	156.913	156.705	156.897	3630	0	0
2024.05.27	20:00:00	156.897	156.928	156.842	156.879	1927	0	1
2024.05.28	00:00:00	156.808	156.944	156.748	156.894	2940	0	0
2024.05.28	04:00:00	156.895	156.927	156.622	156.688	4955	0	0
2024.05.28	08:00:00	156.686	156.954	156.657	156.868	5981	0	0
2024.05.28	12:00:00	156.868	156.993	156.656	156.675	6088	0	0
2024.05.28	16:00:00	156.675	156.998	156.580	156.968	7419	0	0
2024.05.28	20:00:00	156.968	157.198	156.965	157.127	4631	0	0
2024.05.29	00:00:00	157.130	157.404	157.092	157.374	3513	0	0
2024.05.29	04:00:00	157.374	157.386	157.205	157.253	4256	0	1
2024.05.29	08:00:00	157.254	157.269	156.894	157.097	7269	0	0
2024.05.29	12:00:00	157.097	157.292	157.095	157.197	5734	0	0
2024.05.29	16:00:00	157.195	157.707	157.165	157.683	7321	0	0
2024.05.29	20:00:00	157.684	157.708	157.623	157.627	3956	0	0
2024.05.30	00:00:00	157.626	157.667	157.301	157.362	4451	0	0
2024.05.30	04:00:00	157.368	157.453	157.124	157.182	6445	0	0
2024.05.30	08:00:00	157.187	157.227	156.538	156.944	10862	0	0
2024.05.30	12:00:00	156.944	157.087	156.567	156.647	8534	0	0
2024.05.30	16:00:00	156.648	156.845	156.372	156.697	10467	0	0
2024.05.30	20:00:00	156.696	156.876	156.664	156.768	4447	0	0
2024.05.31	00:00:00	156.795	157.023	156.602	156.739	4575	0	0
2024.05.31	04:00:00	156.738	156.913	156.569	156.703	7422	0	0
2024.05.31	08:00:00	156.703	157.329	156.693	157.298	8712	0	0
2024.05.31	12:00:00	157.299	157.365	156.750	156.855	8555	0	0
2024.05.31	16:00:00	156.858	157.278	156.557	157.180	11690	0	0
2024.05.31	20:00:00	157.181	157.345	157.170	157.220	5255	0	0
2024.06.03	00:00:00	157.180	157.327	157.046	157.086	4325	0	0
2024.06.03	04:00:00	157.082	157.472	156.995	157.409	5950	0	0
2024.06.03	08:00:00	157.409	157.460	157.006	157.056	7441	0	0
2024.06.03	12:00:00	157.055	157.147	156.638	156.780	7992	0	0
2024.06.03	16:00:00	156.779	156.836	155.949	156.068	12161	0	0
2024.06.03	20:00:00	156.068	156.286	156.027	156.047	5406	0	0
2024.06.04	00:00:00	156.049	156.406	155.982	156.386	4706	0	0
2024.06.04	04:00:00	156.387	156.484	156.253	156.299	5650	0	0
2024.06.04	08:00:00	156.300	156.304	155.212	155.304	11581	0	0
2024.06.04	12:00:00	155.304	155.371	154.705	155.123	13687	0	0
2024.06.04	16:00:00	155.125	155.247	154.544	154.782	13834	0	0
2024.06.04	20:00:00	154.783	154.903	154.549	154.875	5760	0	0
2024.06.05	00:00:00	154.873	155.428	154.783	155.225	5239	0	0
2024.06.05	04:00:00	155.226	155.612	155.217	155.585	6942	0	0
2024.06.05	08:00:00	155.583	156.299	155.540	156.248	9606	0	0
2024.06.05	12:00:00	156.248	156.303	155.949	156.092	8977	0	0
2024.06.05	16:00:00	156.093	156.482	155.721	156.123	13484	0	0
2024.06.05	20:00:00	156.121	156.158	156.060	156.065	4618	0	0
2024.06.06	00:00:00	156.075	156.111	155.594	155.651	5170	0	1
2024.06.06	04:00:00	155.652	155.943	155.366	155.733	8277	0	0
2024.06.06	08:00:00	155.732	156.380	155.712	156.160	8991	0	0
2024.06.06	12:00:00	156.160	156.342	155.892	156.284	8838	0	0
2024.06.06	16:00:00	156.282	156.444	155.770	155.799	11188	0	0
2024.06.06	20:00:00	155.801	155.867	155.471	155.591	6020	0	0
2024.06.07	00:00:00	155.528	155.849	155.471	155.774	4138	0	0
2024.06.07	04:00:00	155.774	155.934	155.495	155.579	6248	0	0
2024.06.07	08:00:00	155.577	155.699	155.123	155.356	10362	0	0
2024.06.07	12:00:00	155.356	156.876	155.331	156.776	10236	0	0
2024.06.07	16:00:00	156.776	157.074	156.423	156.667	13047	0	0
2024.06.07	20:00:00	156.667	156.765	156.564	156.762	5803	0	0
2024.06.10	00:00:00	156.680	156.966	156.518	156.839	5473	0	2
2024.06.10	04:00:00	156.839	157.194	156.770	157.125	7139	0	0
2024.06.10	08:00:00	157.122	157.184	156.878	156.959	9321	0	0
2024.06.10	12:00:00	156.960	157.008	156.746	156.978	8580	0	0
2024.06.10	16:00:00	156.978	157.000	156.816	156.993	7588	0	0
2024.06.10	20:00:00	156.993	157.096	156.952	156.992	4442	0	0
2024.06.11	00:00:00	156.994	157.264	156.895	157.215	3853	0	0
2024.06.11	04:00:00	157.215	157.333	157.128	157.265	4528	0	0
2024.06.11	08:00:00	157.265	157.393	157.163	157.219	6516	0	0
2024.06.11	12:00:00	157.220	157.288	156.806	156.889	10438	0	0
2024.06.11	16:00:00	156.890	157.402	156.890	157.381	9123	0	0
2024.06.11	20:00:00	157.383	157.383	156.934	157.115	5591	0	0
2024.06.12	00:00:00	157.113	157.217	157.011	157.181	3520	0	0
2024.06.12	04:00:00	157.179	157.252	157.045	157.243	4731	0	0
2024.06.12	08:00:00	157.242	157.357	157.188	157.302	5639	0	0
2024.06.12	12:00:00	157.302	157.370	156.066	156.157	7433	0	0
2024.06.12	16:00:00	156.164	156.173	155.718	155.798	13534	0	0
2024.06.12	20:00:00	155.797	156.897	155.761	156.703	11909	0	0
2024.06.13	00:00:00	156.703	156.905	156.561	156.790	5384	0	0
2024.06.13	04:00:00	156.791	157.053	156.690	157.044	6476	0	1
2024.06.13	08:00:00	157.044	157.312	157.044	157.258	7411	0	0
2024.06.13	12:00:00	157.256	157.286	156.579	157.025	8451	0	0
2024.06.13	16:00:00	157.024	157.269	156.694	156.846	12844	0	0
2024.06.13	20:00:00	156.849	157.094	156.721	157.017	5610	0	1
2024.06.14	00:00:00	157.003	157.238	156.855	157.201	3719	0	0
2024.06.14	04:00:00	157.207	157.979	156.810	157.943	7612	0	0
2024.06.14	08:00:00	157.943	158.255	157.269	157.492	13054	0	0
2024.06.14	12:00:00	157.492	157.526	156.884	157.247	16668	0	0
2024.06.14	16:00:00	157.247	157.496	157.031	157.314	12456	0	0
2024.06.14	20:00:00	157.312	157.443	157.219	157.355	5405	0	2
2024.06.17	00:00:00	157.295	157.658	157.209	157.453	5302	0	0
2024.06.17	04:00:00	157.453	157.529	157.330	157.381	4795	0	0
2024.06.17	08:00:00	157.383	157.687	157.155	157.650	9567	0	0
2024.06.17	12:00:00	157.651	157.942	157.544	157.894	7775	0	0
2024.06.17	16:00:00	157.894	157.958	157.731	157.785	7939	0	0
2024.06.17	20:00:00	157.785	157.790	157.679	157.715	3381	0	2
2024.06.18	00:00:00	157.702	157.732	157.583	157.680	3500	0	2
2024.06.18	04:00:00	157.680	157.732	157.516	157.717	5315	0	0
2024.06.18	08:00:00	157.720	158.228	157.667	158.149	7170	0	0
2024.06.18	12:00:00	158.149	158.154	157.627	157.835	8801	0	0
2024.06.18	16:00:00	157.835	158.005	157.664	157.710	10250	0	0
2024.06.18	20:00:00	157.710	157.897	157.639	157.847	5064	0	0
2024.06.19	00:00:00	157.840	157.924	157.794	157.878	2701	0	2
2024.06.19	04:00:00	157.878	157.890	157.722	157.851	3817	0	0
2024.06.19	08:00:00	157.850	157.864	157.603	157.798	5947	0	0
2024.06.19	12:00:00	157.798	157.950	157.794	157.881	4592	0	0
2024.06.19	16:00:00	157.881	157.944	157.868	157.933	2804	0	1
2024.06.19	20:00:00	157.933	158.129	157.919	158.075	1676	0	2
2024.06.20	00:00:00	158.068	158.091	157.920	158.030	3077	0	0
2024.06.20	04:00:00	158.030	158.155	157.977	158.146	3899	0	0
2024.06.20	08:00:00	158.145	158.467	158.050	158.437	7409	0	0
2024.06.20	12:00:00	158.437	158.549	158.249	158.545	7556	0	0
2024.06.20	16:00:00	158.539	158.909	158.496	158.860	7901	0	0
2024.06.20	20:00:00	158.859	158.945	158.697	158.926	4236	0	0
2024.06.21	00:00:00	158.923	159.124	158.818	159.105	3411	0	0
2024.06.21	04:00:00	159.105	159.115	158.826	158.883	4507	0	0
2024.06.21	08:00:00	158.882	159.000	158.670	158.830	7948	0	0
2024.06.21	12:00:00	158.830	159.016	158.782	158.927	6418	0	0
2024.06.21	16:00:00	158.927	159.626	158.902	159.477	9730	0	0
2024.06.21	20:00:00	159.477	159.826	159.449	159.783	4942	0	0
2024.06.24	00:00:00	159.760	159.928	159.615	159.796	3960	0	0
2024.06.24	04:00:00	159.796	159.822	159.618	159.753	5250	0	0
2024.06.24	08:00:00	159.753	159.818	159.648	159.787	6419	0	0
2024.06.24	12:00:00	159.787	159.806	158.737	159.393	10400	0	0
2024.06.24	16:00:00	159.392	159.756	159.324	159.732	8224	0	0
2024.06.24	20:00:00	159.732	159.736	159.541	159.604	4316	0	0
2024.06.25	00:00:00	159.589	159.705	159.333	159.390	4310	0	0
2024.06.25	04:00:00	159.391	159.507	159.189	159.429	6888	0	0
2024.06.25	08:00:00	159.428	159.551	159.275	159.475	6748	0	0
2024.06.25	12:00:00	159.475	159.671	159.293	159.664	6565	0	0
2024.06.25	16:00:00	159.664	159.756	159.563	159.746	7393	0	0
2024.06.25	20:00:00	159.746	159.746	159.604	159.679	4377	0	0
2024.06.26	00:00:00	159.654	159.759	159.607	159.719	3193	0	0
2024.06.26	04:00:00	159.719	159.897	159.694	159.751	4334	0	0
2024.06.26	08:00:00	159.752	159.970	159.750	159.958	5262	0	0
2024.06.26	12:00:00	159.958	160.393	159.886	160.350	10467	0	0
2024.06.26	16:00:00	160.350	160.822	160.015	160.637	11688	0	0
2024.06.26	20:00:00	160.637	160.865	160.591	160.805	4813	0	0
2024.06.27	00:00:00	160.768	160.786	160.493	160.688	3734	0	0
2024.06.27	04:00:00	160.693	160.718	160.308	160.337	6063	0	0
2024.06.27	08:00:00	160.335	160.606	160.308	160.555	6402	0	0
2024.06.27	12:00:00	160.555	160.568	160.285	160.397	7099	0	0
2024.06.27	16:00:00	160.396	160.737	160.357	160.713	8610	0	0
2024.06.27	20:00:00	160.713	160.824	160.668	160.734	4719	0	0
2024.06.28	00:00:00	160.749	161.143	160.640	161.121	3160	0	0
2024.06.28	04:00:00	161.119	161.282	160.842	161.039	8392	0	0
2024.06.28	08:00:00	161.038	161.057	160.837	160.912	8345	0	0
2024.06.28	12:00:00	160.912	160.920	160.366	160.510	9833	0	0
2024.06.28	16:00:00	160.510	160.963	160.261	160.847	12494	0	0
2024.06.28	20:00:00	160.846	160.941	160.703	160.826	5611	0	0
2024.07.01	00:00:00	160.760	161.186	160.699	160.992	4550	0	0
2024.07.01	04:00:00	160.992	161.084	160.837	161.073	5388	0	0
2024.07.01	08:00:00	161.075	161.121	160.866	161.008	6726	0	0
2024.07.01	12:00:00	161.010	161.388	160.969	161.354	5542	0	0
2024.07.01	16:00:00	161.354	161.727	160.963	161.520	10301	0	0
2024.07.01	20:00:00	161.520	161.564	161.403	161.458	5344	0	0
2024.07.02	00:00:00	161.432	161.642	161.341	161.522	2857	0	0
2024.07.02	04:00:00	161.522	161.743	161.452	161.676	4803	0	0
2024.07.02	08:00:00	161.676	161.727	161.557	161.589	6351	0	0
2024.07.02	12:00:00	161.589	161.629	161.587	161.587	265	0	1
2024.07.03	00:00:00	161.422	161.580	161.383	161.562	2838	0	0
2024.07.03	04:00:00	161.562	161.741	161.520	161.713	3188	0	0
2024.07.03	08:00:00	161.714	161.939	161.669	161.844	6616	0	0
2024.07.03	12:00:00	161.844	161.950	161.791	161.823	5454	0	0
2024.07.03	16:00:00	161.823	161.831	160.773	161.535	12630	0	0
2024.07.03	20:00:00	161.536	161.748	161.468	161.678	3336	0	0
2024.07.04	00:00:00	161.662	161.693	161.378	161.438	2850	0	0
2024.07.04	04:00:00	161.440	161.573	161.136	161.496	4816	0	0
2024.07.04	08:00:00	161.495	161.551	161.191	161.245	5573	0	0
2024.07.04	12:00:00	161.244	161.309	160.946	161.137	6341	0	0
2024.07.04	16:00:00	161.135	161.194	160.963	161.132	4393	0	0
2024.07.04	20:00:00	161.133	161.304	161.112	161.266	1901	0	0
2024.07.05	00:00:00	161.256	161.394	160.818	161.072	4121	0	0
2024.07.05	04:00:00	161.070	161.140	160.526	160.641	7829	0	0
2024.07.05	08:00:00	160.641	160.853	160.570	160.735	6230	0	0
2024.07.05	12:00:00	160.735	161.148	160.331	160.942	7806	0	0
2024.07.05	16:00:00	160.941	161.330	160.625	160.888	13214	0	0
2024.07.05	20:00:00	160.886	160.911	160.709	160.739	5510	0	0
2024.07.08	00:00:00	160.750	160.821	160.562	160.610	4774	0	0
2024.07.08	04:00:00	160.610	160.717	160.261	160.542	7278	0	0
2024.07.08	08:00:00	160.541	161.118	160.530	161.092	8246	0	0
2024.07.08	12:00:00	161.090	161.100	160.663	160.688	6591	0	0
2024.07.08	16:00:00	160.691	160.815	160.474	160.731	8304	0	0
2024.07.08	20:00:00	160.731	160.832	160.688	160.815	3511	0	0
2024.07.09	00:00:00	160.787	160.919	160.729	160.892	3078	0	0
2024.07.09	04:00:00	160.892	161.131	160.853	160.962	5518	0	0
2024.07.09	08:00:00	160.962	161.078	160.740	161.051	6274	0	0
2024.07.09	12:00:00	161.055	161.178	160.960	161.129	5735	0	0
2024.07.09	16:00:00	161.127	161.516	160.888	161.321	10574	0	0
2024.07.09	20:00:00	161.321	161.339	161.228	161.321	4733	0	0
2024.07.10	00:00:00	161.308	161.510	161.241	161.464	2762	0	0
2024.07.10	04:00:00	161.464	161.588	161.404	161.443	3873	0	1
2024.07.10	08:00:00	161.443	161.561	161.337	161.513	6028	0	0
2024.07.10	12:00:00	161.513	161.612	161.429	161.448	5586	0	0
2024.07.10	16:00:00	161.447	161.754	161.426	161.689	7295	0	0
2024.07.10	20:00:00	161.690	161.804	161.648	161.672	3812	0	0
2024.07.11	00:00:00	161.665	161.675	161.476	161.566	2995	0	0
2024.07.11	04:00:00	161.564	161.693	161.537	161.686	4144	0	0
2024.07.11	08:00:00	161.686	161.759	161.501	161.529	5074	0	0
2024.07.11	12:00:00	161.529	161.618	158.361	158.642	8293	0	0
2024.07.11	16:00:00	158.629	158.967	157.410	158.563	15840	0	0
2024.07.11	20:00:00	158.563	158.909	158.552	158.842	6891	0	0
2024.07.12	00:00:00	158.857	159.446	157.731	159.077	11032	0	0
2024.07.12	04:00:00	159.075	159.383	158.753	159.110	9952	0	0
2024.07.12	08:00:00	159.117	159.315	158.868	159.101	10224	0	0
2024.07.12	12:00:00	159.103	159.254	158.507	158.810	10292	0	0
2024.07.12	16:00:00	158.808	158.839	157.371	157.873	13957	0	0
2024.07.12	20:00:00	157.873	158.012	157.790	157.861	4619	0	0
2024.07.15	00:00:00	158.073	158.418	157.980	158.112	5440	0	0
2024.07.15	04:00:00	158.106	158.238	157.911	157.992	5965	0	0
2024.07.15	08:00:00	157.993	158.242	157.781	157.816	8307	0	0
2024.07.15	12:00:00	157.817	158.170	157.753	157.959	7575	0	0
2024.07.15	16:00:00	157.958	158.066	157.150	157.711	9450	0	0
2024.07.15	20:00:00	157.711	158.154	157.711	158.083	6021	0	0
2024.07.16	00:00:00	158.017	158.394	157.917	158.365	3589	0	0
2024.07.16	04:00:00	158.361	158.724	158.353	158.635	4500	0	0
2024.07.16	08:00:00	158.638	158.785	158.355	158.467	7178	0	0
2024.07.16	12:00:00	158.466	158.854	158.250	158.753	6928	0	0
2024.07.16	16:00:00	158.747	158.803	158.514	158.540	9241	0	0
2024.07.16	20:00:00	158.541	158.550	158.317	158.350	5466	0	0
2024.07.17	00:00:00	158.332	158.535	158.218	158.484	3737	0	0
2024.07.17	04:00:00	158.484	158.615	158.217	158.217	3892	0	0
2024.07.17	08:00:00	158.216	158.232	156.099	156.241	13238	0	0
2024.07.17	12:00:00	156.235	156.796	156.108	156.563	14255	0	0
2024.07.17	16:00:00	156.561	156.635	156.152	156.293	13625	0	0
2024.07.17	20:00:00	156.300	156.486	156.063	156.203	7573	0	0
2024.07.18	00:00:00	156.147	156.273	155.370	155.737	9746	0	0
2024.07.18	04:00:00	155.739	156.572	155.724	156.341	9319	0	0
2024.07.18	08:00:00	156.341	156.586	155.790	156.463	13378	0	0
2024.07.18	12:00:00	156.463	156.579	156.193	156.431	10133	0	0
2024.07.18	16:00:00	156.432	157.156	156.320	157.145	12831	0	0
2024.07.18	20:00:00	157.145	157.400	157.094	157.356	6052	0	0
2024.07.19	00:00:00	157.357	157.417	157.063	157.214	6450	0	0
2024.07.19	04:00:00	157.215	157.530	157.200	157.478	7631	0	0
2024.07.19	08:00:00	157.478	157.862	156.966	157.261	12222	0	0
2024.07.19	12:00:00	157.261	157.695	157.147	157.673	9263	0	0
2024.07.19	16:00:00	157.673	157.697	157.266	157.413	11220	0	0
2024.07.19	20:00:00	157.412	157.525	157.351	157.445	4513	0	0
2024.07.22	00:00:00	157.430	157.504	157.157	157.426	4903	0	0
2024.07.22	04:00:00	157.426	157.613	157.349	157.444	6206	0	0
2024.07.22	08:00:00	157.443	157.443	156.285	156.797	14195	0	0
2024.07.22	12:00:00	156.801	157.088	156.557	156.789	11249	0	0
2024.07.22	16:00:00	156.800	157.147	156.695	157.073	10303	0	0
2024.07.22	20:00:00	157.071	157.173	156.994	157.000	4209	0	0
2024.07.23	00:00:00	157.008	157.101	156.649	156.658	5325	0	0
2024.07.23	04:00:00	156.657	156.850	156.201	156.308	10826	0	0
2024.07.23	08:00:00	156.308	156.637	155.825	156.011	12743	0	0
2024.07.23	12:00:00	156.009	156.265	155.823	156.028	10772	0	0
2024.07.23	16:00:00	156.026	156.209	155.693	155.784	10476	0	0
2024.07.23	20:00:00	155.784	155.805	155.542	155.565	6620	0	0
2024.07.24	00:00:00	155.582	155.991	155.517	155.826	4927	0	0
2024.07.24	04:00:00	155.826	155.877	154.542	154.609	12996	0	0
2024.07.24	08:00:00	154.608	154.943	154.359	154.861	12820	0	0
2024.07.24	12:00:00	154.861	154.931	153.760	153.808	10661	0	0
2024.07.24	16:00:00	153.807	153.998	153.106	153.470	16125	0	0
2024.07.24	20:00:00	153.471	154.096	153.444	153.850	7296	0	0
2024.07.25	00:00:00	153.852	153.969	152.845	153.244	9104	0	0
2024.07.25	04:00:00	153.241	153.347	152.224	152.620	12193	0	0
2024.07.25	08:00:00	152.620	152.969	151.942	152.706	15782	0	0
2024.07.25	12:00:00	152.705	153.734	152.090	153.520	14016	0	0
2024.07.25	16:00:00	153.506	154.315	153.230	154.024	15597	0	0
2024.07.25	20:00:00	154.027	154.052	153.749	153.937	10547	0	0
2024.07.26	00:00:00	153.938	154.134	153.384	153.916	8080	0	0
2024.07.26	04:00:00	153.920	154.087	153.430	153.677	9454	0	0
2024.07.26	08:00:00	153.676	154.430	153.503	154.299	13776	0	0
2024.07.26	12:00:00	154.300	154.737	154.026	154.220	13475	0	0
2024.07.26	16:00:00	154.217	154.220	153.110	153.787	15013	0	0
2024.07.26	20:00:00	153.784	153.873	153.673	153.723	5891	0	0
2024.07.29	00:00:00	153.675	154.353	153.455	153.662	8877	0	0
2024.07.29	04:00:00	153.655	153.833	153.014	153.414	13102	0	0
2024.07.29	08:00:00	153.414	153.916	153.142	153.690	14172	0	0
2024.07.29	12:00:00	153.687	154.034	153.593	153.887	11698	0	0
2024.07.29	16:00:00	153.886	154.206	153.732	153.944	12474	0	0
2024.07.29	20:00:00	153.944	154.054	153.889	154.000	4870	0	0
2024.07.30	00:00:00	153.994	154.063	153.620	153.962	6201	0	0
2024.07.30	04:00:00	153.961	154.441	153.851	154.437	9393	0	0
2024.07.30	08:00:00	154.437	155.214	154.421	154.665	12124	0	0
2024.07.30	12:00:00	154.662	155.022	154.662	154.941	7537	0	0
2024.07.30	16:00:00	154.942	154.942	153.142	153.236	18009	0	0
2024.07.30	20:00:00	153.238	153.442	152.659	152.734	10594	0	0
2024.07.31	00:00:00	152.762	153.139	152.106	152.367	10715	0	0
2024.07.31	04:00:00	152.372	153.920	151.619	152.551	14022	0	0
2024.07.31	08:00:00	152.541	153.165	150.050	150.915	17535	0	0
2024.07.31	12:00:00	150.922	150.943	149.783	150.331	16095	0	0
2024.07.31	16:00:00	150.330	150.677	149.626	150.561	16774	0	0
2024.07.31	20:00:00	150.561	151.257	149.609	149.969	15905	0	0
2024.08.01	00:00:00	149.944	150.321	149.347	149.438	9667	0	0
2024.08.01	04:00:00	149.438	149.790	148.512	149.683	16019	0	0
2024.08.01	08:00:00	149.683	150.335	149.428	149.695	17470	0	0
2024.08.01	12:00:00	149.703	150.859	149.610	150.859	13785	0	0
2024.08.01	16:00:00	150.859	150.888	149.681	149.897	18192	0	0
2024.08.01	20:00:00	149.900	149.943	149.279	149.342	12163	0	0
2024.08.02	00:00:00	149.361	149.441	148.864	149.379	10371	0	0
2024.08.02	04:00:00	149.383	149.771	149.233	149.261	13572	0	0
2024.08.02	08:00:00	149.254	149.372	148.625	149.075	15984	0	0
2024.08.02	12:00:00	149.067	149.122	147.018	147.435	13407	0	0
2024.08.02	16:00:00	147.447	148.162	146.418	146.846	22519	0	0
2024.08.02	20:00:00	146.850	146.955	146.441	146.485	11805	0	0
2024.08.05	00:00:00	146.382	146.564	145.190	145.520	13060	0	0
2024.08.05	04:00:00	145.516	145.591	142.172	143.163	18951	0	0
2024.08.05	08:00:00	143.162	143.983	141.689	142.393	20318	0	0
2024.08.05	12:00:00	142.404	142.962	141.742	142.248	17594	0	0
2024.08.05	16:00:00	142.248	144.889	142.097	144.184	20448	0	0
2024.08.05	20:00:00	144.182	144.603	143.388	144.183	13224	0	0
2024.08.06	00:00:00	144.182	146.373	143.627	145.039	11728	0	0
2024.08.06	04:00:00	145.042	145.913	144.306	145.513	12670	0	0
2024.08.06	08:00:00	145.534	146.287	144.472	144.921	19460	0	0
2024.08.06	12:00:00	144.907	145.456	144.362	144.600	18864	0	0
2024.08.06	16:00:00	144.588	145.418	144.048	145.370	19750	0	0
2024.08.06	20:00:00	145.375	145.396	144.156	144.291	13392	0	0
2024.08.07	00:00:00	144.320	145.255	144.237	144.727	10129	0	0
2024.08.07	04:00:00	144.725	147.897	144.562	147.616	13906	0	0
2024.08.07	08:00:00	147.631	147.814	146.084	147.199	18574	0	0
2024.08.07	12:00:00	147.201	147.634	146.867	146.993	16278	0	0
2024.08.07	16:00:00	146.992	147.682	146.650	147.179	17773	0	0
2024.08.07	20:00:00	147.181	147.391	146.649	146.658	15462	0	0
2024.08.08	00:00:00	146.659	146.784	145.431	145.999	12464	0	0
2024.08.08	04:00:00	146.002	146.871	145.906	146.132	17613	0	0
2024.08.08	08:00:00	146.145	146.403	145.628	146.194	18041	0	0
2024.08.08	12:00:00	146.194	147.291	145.950	147.063	12625	0	0
2024.08.08	16:00:00	147.038	147.541	146.922	147.247	13173	0	0
2024.08.08	20:00:00	147.240	147.437	147.089	147.235	8413	0	0
2024.08.09	00:00:00	147.231	147.813	147.109	147.482	7955	0	0
2024.08.09	04:00:00	147.489	147.620	146.818	146.884	8255	0	0
2024.08.09	08:00:00	146.877	147.320	146.723	147.202	11137	0	0
2024.08.09	12:00:00	147.206	147.289	146.509	146.777	10953	0	1
2024.08.09	16:00:00	146.789	146.789	146.271	146.610	12507	0	2
2024.08.09	20:00:00	146.610	146.760	146.555	146.586	7031	0	0
2024.08.12	00:00:00	146.543	147.124	146.421	146.851	6151	0	2
2024.08.12	04:00:00	146.850	147.220	146.697	147.125	6555	0	2
2024.08.12	08:00:00	147.125	147.443	147.087	147.361	10213	0	3
