<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.28	15:30:00	1.08769	1.08802	1.08746	1.08777	520	0	0
2024.05.28	15:45:00	1.08776	1.08808	1.08763	1.08765	553	0	0
2024.05.28	16:00:00	1.08764	1.08780	1.08744	1.08773	579	0	0
2024.05.28	16:15:00	1.08773	1.08802	1.08732	1.08757	615	0	0
2024.05.28	16:30:00	1.08758	1.08770	1.08704	1.08704	732	0	0
2024.05.28	16:45:00	1.08701	1.08735	1.08640	1.08648	776	0	0
2024.05.28	17:00:00	1.08643	1.08664	1.08579	1.08658	876	0	0
2024.05.28	17:15:00	1.08659	1.08690	1.08628	1.08685	615	0	0
2024.05.28	17:30:00	1.08685	1.08720	1.08639	1.08708	621	0	0
2024.05.28	17:45:00	1.08707	1.08769	1.08694	1.08749	584	0	0
2024.05.28	18:00:00	1.08750	1.08755	1.08712	1.08737	533	0	0
2024.05.28	18:15:00	1.08736	1.08771	1.08727	1.08755	475	0	0
2024.05.28	18:30:00	1.08754	1.08786	1.08751	1.08761	518	0	0
2024.05.28	18:45:00	1.08761	1.08796	1.08756	1.08784	391	0	0
2024.05.28	19:00:00	1.08782	1.08788	1.08747	1.08752	306	0	0
2024.05.28	19:15:00	1.08753	1.08756	1.08707	1.08723	362	0	0
2024.05.28	19:30:00	1.08723	1.08754	1.08722	1.08738	335	0	0
2024.05.28	19:45:00	1.08739	1.08753	1.08727	1.08748	365	0	0
2024.05.28	20:00:00	1.08745	1.08758	1.08693	1.08713	529	0	0
2024.05.28	20:15:00	1.08713	1.08741	1.08693	1.08729	405	0	0
2024.05.28	20:30:00	1.08728	1.08743	1.08687	1.08699	456	0	0
2024.05.28	20:45:00	1.08699	1.08704	1.08644	1.08652	502	0	0
2024.05.28	21:00:00	1.08652	1.08652	1.08623	1.08629	477	0	0
2024.05.28	21:15:00	1.08629	1.08635	1.08580	1.08584	396	0	0
2024.05.28	21:30:00	1.08584	1.08589	1.08554	1.08571	430	0	0
2024.05.28	21:45:00	1.08572	1.08585	1.08551	1.08582	377	0	0
2024.05.28	22:00:00	1.08583	1.08609	1.08565	1.08575	399	0	0
2024.05.28	22:15:00	1.08565	1.08601	1.08558	1.08594	296	0	0
2024.05.28	22:30:00	1.08594	1.08611	1.08591	1.08604	367	0	0
2024.05.28	22:45:00	1.08604	1.08620	1.08599	1.08615	364	0	0
2024.05.28	23:00:00	1.08614	1.08616	1.08593	1.08598	167	0	0
2024.05.28	23:15:00	1.08598	1.08601	1.08593	1.08595	114	0	5
2024.05.28	23:30:00	1.08596	1.08601	1.08570	1.08572	141	0	7
2024.05.28	23:45:00	1.08571	1.08573	1.08551	1.08559	222	0	6
2024.05.29	00:00:00	1.08555	1.08583	1.08554	1.08567	78	0	15
2024.05.29	00:15:00	1.08574	1.08585	1.08568	1.08571	41	0	9
2024.05.29	00:30:00	1.08568	1.08576	1.08553	1.08564	85	0	13
2024.05.29	00:45:00	1.08564	1.08583	1.08563	1.08570	162	0	14
2024.05.29	01:00:00	1.08567	1.08588	1.08567	1.08570	76	0	6
2024.05.29	01:15:00	1.08576	1.08580	1.08565	1.08565	93	0	7
2024.05.29	01:30:00	1.08565	1.08565	1.08539	1.08545	109	0	7
2024.05.29	01:45:00	1.08545	1.08565	1.08542	1.08562	105	0	6
2024.05.29	02:00:00	1.08565	1.08569	1.08542	1.08543	158	0	0
2024.05.29	02:15:00	1.08543	1.08544	1.08522	1.08522	154	0	0
2024.05.29	02:30:00	1.08522	1.08535	1.08517	1.08528	173	0	0
2024.05.29	02:45:00	1.08528	1.08539	1.08511	1.08512	159	0	0
2024.05.29	03:00:00	1.08513	1.08515	1.08477	1.08487	290	0	0
2024.05.29	03:15:00	1.08488	1.08496	1.08481	1.08491	185	0	0
2024.05.29	03:30:00	1.08490	1.08492	1.08479	1.08484	176	0	0
2024.05.29	03:45:00	1.08484	1.08520	1.08482	1.08512	329	0	0
2024.05.29	04:00:00	1.08512	1.08545	1.08508	1.08538	205	0	0
2024.05.29	04:15:00	1.08538	1.08569	1.08537	1.08547	283	0	0
2024.05.29	04:30:00	1.08549	1.08549	1.08495	1.08503	299	0	0
2024.05.29	04:45:00	1.08503	1.08527	1.08501	1.08516	171	0	0
2024.05.29	05:00:00	1.08516	1.08528	1.08494	1.08527	202	0	0
2024.05.29	05:15:00	1.08527	1.08539	1.08496	1.08503	194	0	0
2024.05.29	05:30:00	1.08502	1.08503	1.08474	1.08477	173	0	0
2024.05.29	05:45:00	1.08478	1.08480	1.08459	1.08463	173	0	0
2024.05.29	06:00:00	1.08459	1.08475	1.08458	1.08468	196	0	0
2024.05.29	06:15:00	1.08468	1.08478	1.08462	1.08475	150	0	0
2024.05.29	06:30:00	1.08474	1.08483	1.08473	1.08480	160	0	0
2024.05.29	06:45:00	1.08480	1.08485	1.08469	1.08471	209	0	0
2024.05.29	07:00:00	1.08472	1.08472	1.08440	1.08441	181	0	0
2024.05.29	07:15:00	1.08440	1.08454	1.08438	1.08454	97	0	0
2024.05.29	07:30:00	1.08454	1.08467	1.08451	1.08465	126	0	0
2024.05.29	07:45:00	1.08465	1.08483	1.08460	1.08475	123	0	0
2024.05.29	08:00:00	1.08475	1.08484	1.08475	1.08476	172	0	0
2024.05.29	08:15:00	1.08476	1.08487	1.08461	1.08462	160	0	0
2024.05.29	08:30:00	1.08461	1.08467	1.08444	1.08452	274	0	0
2024.05.29	08:45:00	1.08452	1.08464	1.08443	1.08447	194	0	0
2024.05.29	09:00:00	1.08447	1.08503	1.08447	1.08493	370	0	0
2024.05.29	09:15:00	1.08493	1.08503	1.08462	1.08498	306	0	0
2024.05.29	09:30:00	1.08498	1.08534	1.08493	1.08523	369	0	0
2024.05.29	09:45:00	1.08523	1.08557	1.08514	1.08523	444	0	0
2024.05.29	10:00:00	1.08522	1.08563	1.08522	1.08553	521	0	0
2024.05.29	10:15:00	1.08553	1.08588	1.08550	1.08563	478	0	0
2024.05.29	10:30:00	1.08562	1.08562	1.08518	1.08547	457	0	0
2024.05.29	10:45:00	1.08547	1.08558	1.08507	1.08516	426	0	0
2024.05.29	11:00:00	1.08517	1.08517	1.08292	1.08365	925	0	0
2024.05.29	11:15:00	1.08370	1.08408	1.08353	1.08378	581	0	0
2024.05.29	11:30:00	1.08374	1.08380	1.08329	1.08373	480	0	0
2024.05.29	11:45:00	1.08373	1.08391	1.08347	1.08373	424	0	0
